meting	n	prev	prev_se	mov_prev	mov_prev_n	mov_prev_se	mov_prev_slope	mov_prev_slope_se
2003.0	3835	0.5029986962190353	0.008074881159720318	0.47923613216126104	6598.0	0.006141462704698585	-0.09091042908735653	0.008724410431577671
2005.0	2763	0.44625407166123776	0.009458767090301736	0.3883257030739045	6116.0	0.006196593679225516	-0.0851283491599023	0.008452074769081476
2007.0	3353	0.34059051595586043	0.008185436897727388	0.3031973539140022	6349.0	0.00574802528497623	-0.06517571558324486	0.007810761548687784
2009.0	2996	0.2613484646194927	0.008028443688969471	0.23802163833075735	6470.0	0.005288497073246189	-0.05317788833075732	0.007163507687975519
2011.0	3474	0.21790443293033968	0.00700503893005928	0.18484375000000003	6400.0	0.004831939683186334	-0.04171518761874607	0.0065399358729862885
2013.0	2926	0.14559125085440874	0.006521350563520359	0.14312856238125396	6316.0	0.004407166904125833	-0.005504359504196282	0.0060850361387172315
2015.0	3390	0.1410029498525074	0.005978251080354324	0.13762420287705768	6743.0	0.004195777006547492	0.011141641018872939	0.006219859698583443
2017.0	3353	0.13420817178645988	0.005887680253086804	0.14876584389593062	5996.0	0.004591525888132385		
2019.0	2643	0.16723420355656451	0.007260350483522851					
