meting	n	prev	prev_se	mov_prev	mov_prev_n	mov_prev_se	mov_prev_slope	mov_prev_slope_se
2003.0	1156	0.3027681660899654	0.013519253664576781	0.27675097276264593	2056.0	0.00985011346389412	-0.07640948158450137	0.013682217801617994
2005.0	900	0.24333333333333335	0.014311107963682942	0.20034149117814457	1757.0	0.009496228131175247	-0.07058757618933026	0.0123721121170358
2007.0	857	0.15519253208868145	0.012375917320507919	0.1297539149888143	1788.0	0.00793037259636519	-0.03974350916155103	0.010267487150527794
2009.0	931	0.10633727175080558	0.01010853234762652	0.09001040582726327	1922.0	0.00652153991547038	-0.03413870380967403	0.008345967140301901
2011.0	991	0.07467204843592332	0.008354284790568592	0.055871702017589245	1933.0	0.005208136388183944	-0.014468876883638931	0.006816430391643748
2013.0	942	0.036093418259023353	0.00608046325432942	0.04140282513395031	2053.0	0.00439761738287892	-0.0010074663028372954	0.005999974763343933
2015.0	1111	0.04590459045904591	0.006281487101846227	0.04039535883111302	2327.0	0.004081746992963337	0.004148071012984977	0.005965804798426397
2017.0	1216	0.03536184210526316	0.005298604694675837	0.044543429844097995	2245.0	0.004350881333518782		
2019.0	1029	0.05539358600583091	0.007134419272872445					
