meting	n	prev	prev_se
2003.0	1886	0.7216330858960763	0.010323128862666403
2005.0	1574	0.7185514612452351	0.011338721183842373
2007.0	1937	0.7005678884873515	0.010409302352649114
2009.0	1654	0.6426844014510278	0.011786597163970784
2011.0	1904	0.6397058823529411	0.011005236092821547
2013.0	1550	0.54	0.012663393050979244
2015.0	1790	0.47430167597765366	0.01180566500386954
2017.0	1717	0.4385556202679091	0.011978627728612608
2019.0	1315	0.46311787072243343	0.013755854116736563
