meting	n	prev	prev_se
2003.0	2988	0.37751004016064255	0.008869779376417709
2005.0	2248	0.31183274021352314	0.009772514482804388
2007.0	2541	0.22983077528532073	0.00834795910786359
2009.0	2384	0.15855704697986578	0.007482437398475911
2011.0	2662	0.13711495116453795	0.006668013054526379
2013.0	2357	0.07509546033092915	0.005429597727340066
2015.0	2696	0.07492581602373888	0.005071362286631599
2017.0	2792	0.06446991404011461	0.004648657038564032
2019.0	2330	0.07682403433476395	0.00551830950910282
