meting	n	prev	prev_se
2003.0	888	0.28265765765765766	0.015119304064125337
2005.0	648	0.2021604938271605	0.01578896904087154
2007.0	712	0.13764044943820225	0.012920592495365554
2009.0	678	0.08112094395280237	0.010493040276616178
2011.0	836	0.06937799043062201	0.008793348389408985
2013.0	783	0.024265644955300127	0.005502478333765558
2015.0	944	0.03283898305084746	0.005803478702548759
2017.0	1047	0.034383954154727794	0.005633967069835414
2019.0	887	0.040586245772266064	0.006629420236405064
