meting	n	prev	prev_se
2003.0	3142	0.7431572246976448	0.007795429727386378
2005.0	2464	0.7224025974025974	0.009023294720449411
2007.0	3183	0.6355639333961671	0.008531791030639254
2009.0	2678	0.5810306198655714	0.009536004921133583
2011.0	3176	0.5236146095717884	0.008863662885776067
2013.0	2583	0.43089430894308944	0.009745490992244437
2015.0	3000	0.3913333333333333	0.008911995272576806
2017.0	2690	0.3858736059479554	0.009387631144900724
2019.0	2212	0.4190777576853526	0.01049329631793111
