meting	n	prev	prev_se
2003.0	1915	0.7315926892950392	0.010128867316563966
2005.0	1540	0.7331168831168832	0.011275293385960576
2007.0	1979	0.6988377968671046	0.0103151436902926
2009.0	1670	0.6538922155688622	0.011644761523237726
2011.0	1924	0.6351351351351351	0.010977651747280015
2013.0	1518	0.5375494071146245	0.012801152562885103
2015.0	1847	0.47536545749864645	0.011623218518555502
2017.0	1720	0.44069767441860463	0.011974454926455382
2019.0	1329	0.46651617757712566	0.013689731928275193
