meting	n	prev	prev_se
2003.0	603	0.28524046434494194	0.018402943838842407
2005.0	456	0.20394736842105263	0.018889664557908005
2007.0	551	0.12704174228675136	0.01420000883504834
2009.0	491	0.07128309572301425	0.011623499770403362
2011.0	619	0.0630048465266559	0.009773754221744512
2013.0	495	0.01616161616161616	0.005673365987565751
2015.0	727	0.027510316368638238	0.006070465336084674
2017.0	827	0.026602176541717048	0.0055990422850374375
2019.0	765	0.030065359477124184	0.006178140153376134
