meting	n	prev	prev_se
2003.0	2176	0.34237132352941174	0.010174414617386931
2005.0	1753	0.2852253280091272	0.01078727053680652
2007.0	1965	0.19796437659033078	0.008991240424685984
2009.0	1854	0.13268608414239483	0.007880669896867629
2011.0	2118	0.11520302171860246	0.006938943026753687
2013.0	1633	0.052663808940600125	0.005529019485928497
2015.0	2272	0.056338028169014086	0.004838385647296931
2017.0	2191	0.05294386125057052	0.004784908200474055
2019.0	1866	0.0594855305466238	0.0054770788383700884
