meting	n	prev	prev_se
2003.0	940	0.2776595744680851	0.014614854332895852
2005.0	798	0.23684210526315788	0.015059394015114807
2007.0	775	0.15225806451612903	0.012913724161259198
2009.0	826	0.09806295399515738	0.01035413025766082
2011.0	910	0.07032967032967033	0.008481093176898645
2013.0	744	0.025537634408602152	0.00578733285587382
2015.0	1055	0.03601895734597156	0.00573957201903995
2017.0	1087	0.03311867525298988	0.005430104052474219
2019.0	974	0.04722792607802875	0.006800448044334786
