meting	n	prev	prev_se
2003.0	2344	0.34940273037542663	0.00984992947715456
2005.0	1869	0.29106474050294273	0.0105101678447943
2007.0	2111	0.20132638559924207	0.0087295888423123
2009.0	1951	0.13787801127626859	0.0078075461617647226
2011.0	2281	0.11968434896975011	0.006797832651940488
2013.0	1770	0.05649717514124294	0.00548935165013989
2015.0	2426	0.05894476504534213	0.0047827128444223686
2017.0	2360	0.05296610169491525	0.004611240747558663
2019.0	2037	0.06529209621993128	0.005474940158599439
