meting	n	prev	prev_se
2003.0	1696	0.3555424528301887	0.011626742063544783
2005.0	1200	0.2808333333333333	0.012978649697682903
2007.0	1540	0.20974025974025973	0.010377829219112776
2009.0	1314	0.1430745814307458	0.009663187169617837
2011.0	1540	0.11428571428571428	0.00811004918931435
2013.0	1280	0.0546875	0.006357647770901646
2015.0	1586	0.05422446406052964	0.0056882285643734395
2017.0	1722	0.04065040650406504	0.004760257645354554
2019.0	1558	0.057766367137355584	0.00591251863959215
