"n","prev","prev_se","mov_prev","mov_prev_n","mov_prev_se","mov_prev_slope","mov_prev_slope_se","subgroup","meting","year"
378,0.248677248677249,0.0222618176924002,0.211834319526627,845,0.0140270279189032,-0.0283688608629805,0.0191519112051369,"13",2013,2013
467,0.182012847965739,0.0178743931222132,0.183465458663647,883,0.0130398692697343,-0.0318790896859734,0.0178957097010961,"13",2015,2015
416,0.185096153846154,0.0190646059288653,0.151586368977673,851,0.0122563548877365,NA,NA,"13",2017,2017
435,0.119540229885057,0.0155728082852643,NA,NA,NA,NA,NA,"13",2019,2019
1185,0.408438818565401,0.0142852382598421,0.398187887458274,2097,0.0106919874493727,-0.0799826270147461,0.0149761608913045,"14",2003,2003
912,0.384868421052632,0.0161205910940582,0.318205260443528,1939,0.010486505586929,-0.0855849395879126,0.014320367196826,"14",2005,2005
1027,0.259006815968841,0.0136769425513935,0.232620320855615,1870,0.00975223652436902,-0.0500209653239286,0.0132366980401095,"14",2007,2007
843,0.200474495848161,0.0137971593500741,0.182599355531686,1862,0.00895008702626965,-0.0487703592491585,0.0118745468791764,"14",2009,2009
1019,0.167811579980373,0.0117124542719936,0.133828996282528,1883,0.00780389683478434,-0.0375058476548738,0.010296714879797,"14",2011,2011
864,0.09375,0.00992211485862116,0.0963231486276541,1931,0.00671725624848985,0.000608171391829615,0.00937015753968311,"14",2013,2013
1067,0.098406747891284,0.0091230312770345,0.0969313200194837,2053,0.00653286467107687,0.000238994983185831,0.0094638677126238,"14",2015,2015
986,0.0953346855983773,0.00935731659874632,0.0971703150026695,1873,0.00684736966078501,NA,NA,"14",2017,2017
887,0.0992108229988726,0.0100432493414702,NA,NA,NA,NA,NA,"14",2019,2019
641,0.310452418096724,0.0182889872171505,0.280821917808219,1168,0.0131259449307279,-0.00502826701456838,0.0192297837381095,"15",2003,2003
527,0.244781783681214,0.0187470485412935,0.275793650793651,1008,0.0140532612688286,0.00619955418936163,0.0206461842419716,"15",2005,2005
481,0.30977130977131,0.021105540614072,0.281993204983012,883,0.0151251701300672,0.00636370470142716,0.0212418816026721,"15",2007,2007
402,0.248756218905473,0.0215876432317786,0.28835690968444,919,0.0149146492603233,-0.00352084411066911,0.0207418757310365,"15",2009,2009
517,0.319148936170213,0.0205209711561877,0.284836065573771,976,0.0144145289997036,-0.0952868852459016,0.0190415275193493,"15",2011,2011
459,0.246187363834423,0.0201294471189821,0.189549180327869,976,0.0124419099814635,-0.0387628713546959,0.0165336713821326,"15",2013,2013
517,0.13926499032882,0.0152416105273717,0.150786308973173,1081,0.0108885795853044,-0.00176670113003571,0.01558669406462,"15",2015,2015
564,0.161347517730496,0.0155030791792074,0.149019607843137,1020,0.0111527515205241,NA,NA,"15",2017,2017
456,0.133771929824561,0.0159585314683913,NA,NA,NA,NA,NA,"15",2019,2019
613,0.301794453507341,0.0185554530742342,0.284889316650626,1039,0.0140021025340482,-0.0659033403830959,0.0194774832551519,"16",2003,2003
426,0.26056338028169,0.0212918158890643,0.21898597626753,927,0.0135393308025442,-0.0554955048532869,0.0178983256396742,"16",2005,2005
501,0.183632734530938,0.0173154124028062,0.163490471414243,997,0.0117062625172638,-0.0492898755850471,0.0153910241076636,"16",2007,2007
496,0.143145161290323,0.0157412553302685,0.114200595829196,1007,0.00999234912118197,-0.0405663915536612,0.0134446254059047,"16",2009,2009
511,0.086105675146771,0.0124216357621857,0.0736342042755344,842,0.00899504926865388,-0.0130281436694738,0.0120384346383917,"16",2011,2011
331,0.054380664652568,0.0124831289740743,0.0606060606060606,891,0.00800081228359463,-0.000625726289443101,0.0109334003507024,"16",2013,2013
560,0.0642857142857143,0.010373443907659,0.0599803343166175,1017,0.00745159352296015,0.000110368631228312,0.0109395091963525,"16",2015,2015
457,0.0547045951859956,0.0106491086081463,0.0600907029478458,882,0.00800915822203933,NA,NA,"16",2017,2017
425,0.0658823529411765,0.0120476518999408,NA,NA,NA,NA,NA,"16",2019,2019
651,0.325652841781874,0.0183807201843195,0.301507537688442,1194,0.0132699191113302,-0.0809608835885365,0.0183232094197969,"17",2003,2003
543,0.27255985267035,0.0191262546019123,0.220546654099906,1061,0.0126352384314855,-0.0787842019926261,0.0166088858001593,"17",2005,2005
518,0.166023166023166,0.0163650021890497,0.14176245210728,1044,0.0107798811358125,-0.044675073466503,0.0139062760619931,"17",2007,2007
526,0.11787072243346,0.0140730891607571,0.0970873786407767,1133,0.00878513953276302,-0.0393624210855984,0.011091350104529,"17",2009,2009
607,0.0790774299835255,0.0109622958716127,0.0577249575551783,1178,0.00677047786578755,-0.014686982871634,0.00897792714404274,"17",2011,2011
571,0.0350262697022767,0.00770047049519727,0.0430379746835443,1185,0.00589608389294286,-0.000420014257364702,0.00811305970488396,"17",2013,2013
614,0.0504885993485342,0.00884334393475572,0.0426179604261796,1314,0.0055729644268012,2.9098397349811e-05,0.00781572874238582,"17",2015,2015
700,0.0357142857142857,0.00701916195086163,0.0426470588235294,1360,0.0054797521177663,NA,NA,"17",2017,2017
660,0.05,0.00848992976622942,NA,NA,NA,NA,NA,"17",2019,2019
2409,0.349937733499377,0.00971951568348709,0.325738200418507,4301,0.0071355245334051,-0.0771861984039014,0.0098732426153465,"18",2003,2003
1892,0.29492600422833,0.0104864410013501,0.248552002014606,3971,0.0068238705567052,-0.0738502127501924,0.00906350092772841,"18",2005,2005
2079,0.206349206349206,0.00887755470661493,0.174701789264414,4024,0.00596505152469496,-0.044634221696846,0.00792935532194922,"18",2007,2007
1945,0.140874035989717,0.00789034095835778,0.130067567567568,4144,0.00522425460036729,-0.0379321641570305,0.00695213528980076,"18",2009,2009
2199,0.120509322419281,0.00694403815451885,0.092135403410537,3929,0.00458686700899801,-0.032992968713642,0.00589547801491444,"18",2011,2011
1730,0.0560693641618497,0.00553267754875464,0.059142434696895,4058,0.00370368898074678,-0.000471726751452288,0.00506730875480036,"18",2013,2013
2328,0.061426116838488,0.00497751493460423,0.0586707079454427,4619,0.00345836752679226,0.000222666549926538,0.00501257847181095,"18",2015,2015
2291,0.0558707987778263,0.00479943831419576,0.0588933744953693,4211,0.00362844828896477,NA,NA,"18",2017,2017
1920,0.0625,0.00552571090265107,NA,NA,NA,NA,NA,"18",2019,2019
725,0.351724137931034,0.0177464597951045,0.309595202398801,1334,0.0126048384573707,-0.0395781666236728,0.0180820386091902,"19",2003,2003
609,0.25944170771757,0.017776560373354,0.270017035775128,1174,0.0129644964317105,-0.0204774409316656,0.0184341642004099,"19",2005,2005
565,0.28141592920354,0.0189353605569599,0.249539594843462,1086,0.0131049701273921,0.000460405156537752,0.0185129728327899,"19",2007,2007
521,0.214971209213052,0.018014875713321,0.25,1092,0.0130763114473378,-0.00506607929515418,0.0182481814916876,"19",2009,2009
571,0.281961471103327,0.018846526969206,0.244933920704846,1135,0.0127281658806676,-0.0870391838627406,0.0165273985703515,"19",2011,2011
564,0.207446808510638,0.0170888717724027,0.157894736842105,1178,0.0105427082297418,-0.0354141166870665,0.0139471437673297,"19",2013,2013
614,0.112377850162866,0.012756284249571,0.122480620155039,1290,0.00913094313031777,-0.00187359140104514,0.0129656211778976,"19",2015,2015
676,0.131656804733728,0.0130141399170021,0.120607028753994,1252,0.00920506437129303,NA,NA,"19",2017,2017
576,0.107638888888889,0.012924715688583,NA,NA,NA,NA,NA,"19",2019,2019
576,0.295138888888889,0.0190209004109242,0.259433962264151,1060,0.0134223133906684,-0.000610432852386267,0.0195895986926934,"20",2003,2003
484,0.216942148760331,0.0187540611392979,0.258823529411765,935,0.0142686327370024,0.0168327951705742,0.0210078259648417,"20",2005,2005
451,0.303769401330377,0.0216791529224512,0.275656324582339,838,0.0154186533648572,-0.000571769903646713,0.0214976709310579,"20",2007,2007
387,0.242894056847545,0.0218269533187877,0.275084554678692,887,0.0149804867702765,-0.00283879196682779,0.0208283289258137,"20",2009,2009
500,0.3,0.020514426225628,0.272245762711864,944,0.0144708086148445,-0.0836864406779661,0.0192156778269613,"20",2011,2011
444,0.240990990990991,0.0203199205738309,0.188559322033898,944,0.0126427043144303,-0.0465474877143717,0.0167403001532006,"20",2013,2013
500,0.142,0.0156256302478102,0.142011834319527,1014,0.0109726786536895,-0.00959658008223849,0.0155639266844448,"20",2015,2015
514,0.142023346303502,0.0154119972639895,0.132415254237288,944,0.0110379407953495,NA,NA,"20",2017,2017
430,0.12093023255814,0.0157416579018912,NA,NA,NA,NA,NA,"20",2019,2019
6791,0.541010160506553,0.00604740924500869,0.522009450385476,12063,0.00454414412072466,-0.053210562848539,0.00649888418454723,"50",2003,2003
5272,0.497534142640364,0.00688681179724645,0.468798887536937,11506,0.00464610049979998,-0.0577616988641294,0.0064907650216967,"50",2005,2005
6234,0.444497914661533,0.00629403490813712,0.411037188672808,11724,0.00453252476139289,-0.0531477753214931,0.00631666738636815,"50",2007,2007
5490,0.37304189435337,0.00652756867016977,0.357889413351315,11864,0.00439960295451389,-0.0519123044068469,0.0061002289853209,"50",2009,2009
6374,0.344838406024474,0.00595401700475036,0.305977108944468,11795,0.00422567006709964,-0.060031858794292,0.00581021201325896,"50",2011,2011
5421,0.260284080427965,0.00596014249042957,0.245945250150176,11653,0.00398776580594156,-0.0208394903063751,0.00548539099928151,"50",2013,2013
6232,0.233472400513479,0.0053592349498436,0.225105759843801,12292,0.00376659505282447,-0.000687784749052595,0.00546711210717183,"50",2015,2015
