meting	n	prev	prev_se	mov_prev	mov_prev_n	mov_prev_se	mov_prev_slope	mov_prev_slope_se
2003.0	646	0.20743034055727555	0.015965223561537536	0.18145483613109512	1251.0	0.01087845456844342	-0.0007424121519465643	0.01570017231654568
2005.0	605	0.1537190082644628	0.014675827918851114	0.18071242397914855	1151.0	0.011320540489373284	0.0006785534644604962	0.01634396293209918
2007.0	546	0.21062271062271062	0.017466128919599203	0.18139097744360905	1064.0	0.011788574441139694	-0.02747306699584784	0.016145224285618518
2009.0	518	0.15057915057915058	0.015728909307018653	0.1539179104477612	1072.0	0.011031671671992144	-0.02052150552817747	0.015188409363756629
2011.0	554	0.15703971119133575	0.015471974330804971	0.13339640491958374	1057.0	0.010439827542752616	-0.046282067351525666	0.013452705092343817
2013.0	503	0.1073558648111332	0.01381656889028437	0.08711433756805807	1102.0	0.008484413661482868	-0.017901927066864762	0.011104820547347143
2015.0	599	0.07011686143572621	0.01044178696457624	0.06921241050119331	1257.0	0.007164618915868882	0.0016047101213747805	0.010129889212615905
2017.0	658	0.06838905775075987	0.009847543677746186	0.07081712062256809	1285.0	0.007161207387741672		
2019.0	627	0.0733652312599681	0.010421069075404127					
