meting	n	prev	prev_se	mov_prev	mov_prev_n	mov_prev_se	mov_prev_slope	mov_prev_slope_se
2003.0	2409	0.34993773349937735	0.009719515683487091	0.3257382004185073	4301.0	0.007135524533405095	-0.07718619840390142	0.009873242615346497
2005.0	1892	0.2949260042283298	0.01048644100135012	0.2485520020146059	3971.0	0.0068238705567052	-0.07385021275019235	0.009063500927728412
2007.0	2079	0.20634920634920634	0.008877554706614926	0.17470178926441354	4024.0	0.0059650515246949575	-0.04463422169684597	0.007929355321949218
2009.0	1945	0.14087403598971723	0.007890340958357783	0.13006756756756757	4144.0	0.005224254600367287	-0.03793216415703053	0.006952135289800764
2011.0	2199	0.12050932241928149	0.006944038154518855	0.09213540341053704	3929.0	0.004586867008998013	-0.03299296871364202	0.005895478014914442
2013.0	1730	0.05606936416184971	0.005532677548754644	0.05914243469689502	4058.0	0.003703688980746784	-0.000471726751452288	0.005067308754800359
2015.0	2328	0.06142611683848797	0.004977514934604231	0.058670707945442734	4619.0	0.0034583675267922604	0.00022266654992653817	0.005012578471810949
2017.0	2291	0.055870798777826275	0.004799438314195764	0.05889337449536927	4211.0	0.0036284482889647716		
2019.0	1920	0.0625	0.005525710902651072					
