meting	n	prev	prev_se	mov_prev	mov_prev_n	mov_prev_se	mov_prev_slope	mov_prev_slope_se
2003.0	613	0.30179445350734097	0.01855545307423423	0.2848893166506256	1039.0	0.014002102534048187	-0.06590334038309595	0.019477483255151876
2005.0	426	0.2605633802816901	0.02129181588906429	0.21898597626752966	927.0	0.013539330802544231	-0.05549550485328694	0.01789832563967419
2007.0	501	0.18363273453093812	0.017315412402806242	0.16349047141424272	997.0	0.011706262517263802	-0.04928987558504708	0.01539102410766358
2009.0	496	0.1431451612903226	0.015741255330268527	0.11420059582919564	1007.0	0.009992349121181972	-0.04056639155366121	0.013444625405904652
2011.0	511	0.08610567514677103	0.012421635762185725	0.07363420427553444	842.0	0.00899504926865388	-0.013028143669473836	0.012038434638391712
2013.0	331	0.054380664652567974	0.012483128974074269	0.0606060606060606	891.0	0.008000812283594628	-0.0006257262894431015	0.010933400350702444
2015.0	560	0.06428571428571428	0.01037344390765904	0.0599803343166175	1017.0	0.007451593522960149	0.00011036863122831225	0.010939509196352542
2017.0	457	0.05470459518599562	0.010649108608146338	0.06009070294784581	882.0	0.008009158222039328		
2019.0	425	0.06588235294117648	0.012047651899940831					
