meting	n	prev	prev_se
2003.0	607	0.24382207578253706	0.017442639191165645
2005.0	483	0.19875776397515527	0.018176926418237153
2007.0	461	0.1193058568329718	0.015113481554294657
2009.0	520	0.07692307692307693	0.011696706481072393
2011.0	546	0.054945054945054944	0.009761006103405289
2013.0	535	0.022429906542056073	0.006407919642687176
2015.0	606	0.0165016501650165	0.005179320882577878
2017.0	625	0.0208	0.00571314274283428
2019.0	535	0.03177570093457944	0.007590404666751829
