meting	n	prev	prev_se
2003.0	5370	0.5893854748603352	0.006713827311022096
2005.0	4041	0.560752289037367	0.007808176080693171
2007.0	5036	0.4749801429706116	0.007037620664579485
2009.0	4478	0.40620812862885214	0.007340030791049705
2011.0	5079	0.36247292774168144	0.006745913301939582
2013.0	4266	0.27848101265822783	0.0068637611023834606
2015.0	4963	0.26415474511384246	0.006258843251977005
2017.0	4751	0.23994948431909072	0.006196327083448084
2019.0	3706	0.27199136535348084	0.007310578040705051
