meting	n	prev	prev_se
2003.0	1679	0.8010720667063729	0.00974513144084045
2005.0	1376	0.8037790697674418	0.010710004728671486
2007.0	1804	0.7444567627494457	0.01027197780808955
2009.0	1557	0.6962106615285806	0.01165874497468106
2011.0	1748	0.6721967963386728	0.011230739751154219
2013.0	1436	0.5661559888579387	0.01308304712395189
2015.0	1670	0.518562874251497	0.01223044702582378
2017.0	1486	0.4899057873485868	0.012972338010106345
2019.0	1162	0.5215146299483648	0.014660590728139368
