meting	n	prev	prev_se
2003.0	2523	0.3468093539437178	0.0094774791692722
2005.0	1944	0.2926954732510288	0.010322260650925426
2007.0	2174	0.20101195952161913	0.008597085081910814
2009.0	1990	0.13819095477386933	0.007737986026667197
2011.0	2320	0.1206896551724138	0.006764812132301153
2013.0	1832	0.055676855895196505	0.005358626604781428
2015.0	2430	0.05925925925925926	0.00479070388803329
2017.0	2384	0.05243288590604027	0.004566094019588465
2019.0	2045	0.06503667481662592	0.005454262132828943
